year,loss
3766,4737829.82
3767,0.00
3768,0.00
3769,0.00
3770,0.00
3771,0.00
3772,5633960.02
3773,2394116.76
3774,0.00
3775,0.00
3776,3118909.10
3777,231867.20
3778,0.00
3779,3201667.77
3780,0.00
3781,0.00
3782,22745669.35
3783,0.00
3784,0.00
3785,0.00
3786,2040445.52
3787,0.00
3788,0.00
3789,11418876.94
3790,0.00
3791,0.00
3792,0.00
3793,0.00
3794,6090296.30
3795,0.00
3796,0.00
3797,31519563.08
3798,0.00
3799,0.00
3800,0.00
3801,0.00
3802,2448810.59
3803,0.00
3804,978312.65
3805,0.00
3806,0.00
3807,2020416.70
3808,1565461.27
3809,0.00
3810,0.00
3811,0.00
3812,0.00
3813,14687252.90
3814,0.00
3815,0.00
3816,0.00
3817,16019779.29
3818,0.00
3819,3834459.21
3820,0.00
3821,0.00
3822,0.00
3823,0.00
3824,0.00
3825,0.00
3826,0.00
3827,5312654.81
3828,0.00
3829,7236534.21
3830,0.00
3831,1816809.24
3832,0.00
3833,1001375.96
3834,0.00
3835,0.00
3836,8851629.91
3837,3685224.52
3838,2988341.28
3839,6337795.15
3840,36572572.94
3841,4785457.13
3842,21977149.52
3843,0.00
3844,11056852.50
3845,0.00
3846,1029525.44
3847,1428997.29
3848,0.00
3849,0.00
3850,0.00
3851,0.00
3852,0.00
3853,0.00
3854,17428142.26
3855,0.00
3856,0.00
3857,0.00
3858,8651624.51
3859,0.00
3860,3451746.60
3861,1836110.18
3862,0.00
3863,4189820.18
3864,4137586.44
3865,1825415.95
3866,3537430.23
3867,0.00
3868,0.00
3869,46467991.80
3870,0.00
3871,0.00
3872,0.00
3873,0.00
3874,0.00
3875,0.00
3876,0.00
3877,10660489.40
3878,11919148.67
3879,114079214.27
3880,0.00
3881,4482134.29
3882,0.00
3883,0.00
3884,0.00
3885,0.00
3886,1493938.05
3887,0.00
3888,2079042.05
3889,0.00
3890,0.00
3891,0.00
3892,0.00
3893,8054056.48
3894,0.00
3895,0.00
3896,6151912.42
3897,1497907.53
3898,0.00
3899,155114280.49
3900,0.00
3901,3525133.35
3902,0.00
3903,0.00
3904,0.00
3905,0.00
3906,8211783.57
3907,0.00
3908,0.00
3909,25424417.26
3910,2833774.16
3911,11035900.64
3912,0.00
3913,0.00
3914,0.00
3915,0.00
3916,0.00
3917,0.00
3918,0.00
3919,0.00
3920,16641316.03
3921,164444.91
3922,0.00
3923,0.00
3924,0.00
3925,0.00
3926,2003393.82
3927,0.00
3928,0.00
3929,0.00
3930,580432.45
3931,0.00
3932,0.00
3933,0.00
3934,19520141.62
3935,23765296.98
3936,0.00
3937,0.00
3938,31009454.82
3939,0.00
3940,2250632.16
3941,0.00
3942,3654539.75
3943,0.00
3944,0.00
3945,0.00
3946,0.00
3947,0.00
3948,0.00
3949,0.00
3950,0.00
3951,0.00
3952,1947666.56
3953,87917610.70
3954,0.00
3955,0.00
3956,9761845.96
3957,33898509.37
3958,0.00
3959,3022897.70
3960,1292146.93
3961,0.00
3962,3753995.75
3963,0.00
3964,0.00
3965,0.00
3966,0.00
3967,0.00
3968,0.00
3969,0.00
3970,2253865.70
3971,0.00
3972,1461511.39
3973,0.00
3974,0.00
3975,5542827.34
3976,0.00
3977,0.00
3978,3849498.50
3979,2429999.63
3980,1780015.13
3981,0.00
3982,7599614.37
3983,16350184.15
3984,4678855.24
3985,7180429.64
3986,0.00
3987,4859343.48
3988,0.00
3989,0.00
3990,0.00
3991,0.00
3992,0.00
3993,2244789.46
3994,0.00
3995,0.00
3996,0.00
3997,0.00
3998,0.00
3999,0.00
4000,777417.90
4001,0.00
4002,4055242.99
4003,1319410.80
4004,2745177.79
4005,0.00
4006,12177677.02
4007,0.00
4008,23320722.86
4009,0.00
4010,0.00
4011,0.00
4012,864818.50
4013,0.00
4014,2575767.33
4015,0.00
4016,99927214.32
4017,0.00
4018,0.00
4019,0.00
4020,0.00
4021,0.00
4022,4472053.98
4023,4855409.72
4024,0.00
4025,0.00
4026,0.00
4027,0.00
4028,0.00
4029,0.00
4030,0.00
4031,2040166.25
4032,1151198.80
4033,2533325.38
4034,0.00
4035,4793055.94
4036,2497894.54
4037,905640.70
4038,0.00
4039,0.00
4040,0.00
4041,3615350.18
4042,223088.80
4043,4612089.18
4044,0.00
4045,0.00
4046,4240372.31
4047,0.00
4048,326114.89
4049,0.00
4050,706994.00
4051,0.00
4052,1589442.45
4053,0.00
4054,60637989.35
4055,18074703.97
4056,19199327.80
4057,0.00
4058,0.00
4059,30233255.21
4060,15555237.60
4061,0.00
4062,0.00
4063,0.00
4064,38328.01
4065,0.00
4066,0.00
4067,0.00
4068,0.00
4069,0.00
4070,0.00
4071,0.00
4072,1861765.44
4073,0.00
4074,0.00
4075,0.00
4076,4206912.37
4077,0.00
4078,0.00
4079,4776733.18
4080,5706726.84
4081,0.00
4082,0.00
4083,0.00
4084,776995.48
4085,17980185.55
4086,0.00
4087,2387627.74
4088,0.00
4089,5085906.01
4090,0.00
4091,2868619.91
4092,18272779.72
4093,0.00
4094,0.00
4095,0.00
4096,0.00
4097,0.00
4098,0.00
4099,0.00
4100,0.00
4101,0.00
4102,47052575.12
4103,5858704.97
4104,5803243.49
4105,0.00
4106,80691866.14
4107,0.00
4108,1647603.15
4109,0.00
4110,0.00
4111,0.00
4112,0.00
4113,283198.14
4114,0.00
4115,0.00
4116,0.00
4117,0.00
4118,0.00
4119,0.00
4120,0.00
4121,0.00
4122,0.00
4123,93505058.98
4124,37870501.39
4125,0.00
4126,0.00
4127,6205029.95
4128,0.00
4129,0.00
4130,22117189.99
4131,0.00
4132,1523871.25
4133,0.00
4134,0.00
4135,895919.09
4136,0.00
4137,2898503.12
4138,2876806.11
4139,0.00
4140,4134509.12
4141,0.00
4142,0.00
4143,0.00
4144,9658567.12
4145,0.00
4146,0.00
4147,0.00
4148,0.00
4149,18441242.89
4150,0.00
4151,0.00
4152,0.00
4153,0.00
4154,0.00
4155,7301119.76
4156,0.00
4157,277145.65
4158,9937783.07
4159,0.00
4160,0.00
4161,0.00
4162,0.00
4163,0.00
4164,0.00
4165,2357947.90
4166,0.00
4167,12333350.56
4168,0.00
4169,0.00
4170,0.00
4171,0.00
4172,0.00
4173,8552439.29
4174,0.00
4175,0.00
4176,0.00
4177,23730589.96
4178,0.00
4179,857265.36
4180,610243.38
4181,0.00
4182,0.00
4183,0.00
4184,0.00
4185,2521464.85
4186,0.00
4187,335494.42
4188,0.00
4189,665681.49
4190,0.00
4191,0.00
4192,11809525.00
4193,0.00
4194,773131.20
4195,0.00
4196,0.00
4197,10733337.95
4198,0.00
4199,1248599.66
4200,0.00
4201,0.00
4202,0.00
4203,1544928.05
4204,1501303.91
4205,1583636.19
4206,0.00
4207,0.00
4208,0.00
4209,0.00
4210,0.00
4211,0.00
4212,11548983.44
4213,7081948.10
4214,7192243.10
4215,0.00
4216,0.00
4217,224567884.99
4218,0.00
4219,0.00
4220,0.00
4221,1985675.61
4222,6264423.85
4223,1081209.65
4224,77186694.61
4225,0.00
4226,5014391.36
4227,0.00
4228,0.00
4229,68836931.71
4230,101916232.22
4231,0.00
4232,2401007.03
4233,0.00
4234,4764244.92
4235,0.00
4236,17409898.67
4237,0.00
4238,4609710.65
4239,0.00
4240,0.00
4241,0.00
4242,0.00
4243,2917144.78
4244,0.00
4245,0.00
4246,12109306.98
4247,2303521.22
4248,0.00
4249,0.00
4250,0.00
4251,0.00
4252,0.00
4253,0.00
4254,23163677.18
4255,0.00
4256,0.00
4257,0.00
4258,0.00
4259,0.00
4260,0.00
4261,979771.35
4262,0.00
4263,13509427.33
4264,0.00
4265,0.00
4266,2086401.22
4267,0.00
4268,0.00
4269,0.00
4270,0.00
4271,118953274.82
4272,4661257.18
4273,1283890.26
4274,0.00
4275,32057884.16
4276,2205856.00
4277,15218535.65
4278,4802558.91
4279,0.00
4280,1412275.21
4281,0.00
4282,0.00
4283,0.00
4284,0.00
4285,0.00
4286,4191172.73
4287,0.00
4288,0.00
4289,0.00
4290,0.00
4291,3384326.47
4292,5708786.28
4293,658574.28
4294,0.00
4295,0.00
4296,0.00
4297,12990797.84
4298,591847.82
4299,0.00
4300,0.00
4301,1959035.15
4302,0.00
4303,0.00
4304,29531842.78
4305,2219827.60
4306,0.00
4307,1970312.14
4308,2972288.86
4309,0.00
4310,0.00
4311,36233168.23
4312,0.00
4313,0.00
4314,8993785.22
4315,0.00
4316,4631202.53
4317,0.00
4318,4413134.92
4319,86305857.99
4320,17735058.94
4321,0.00
4322,2149791.13
4323,0.00
4324,0.00
4325,0.00
4326,0.00
4327,65435710.96
4328,189832.42
4329,0.00
4330,0.00
4331,0.00
4332,15386444.06
4333,0.00
4334,0.00
4335,0.00
4336,497178.09
4337,0.00
4338,26002351.42
4339,0.00
4340,0.00
4341,0.00
4342,0.00
4343,0.00
4344,0.00
4345,0.00
4346,1132253.50
4347,2708493.49
4348,0.00
4349,33262175.67
4350,0.00
4351,0.00
4352,0.00
4353,0.00
4354,0.00
4355,9040670.80
4356,0.00
4357,12167517.78
4358,0.00
4359,0.00
4360,1967607.13
4361,11807610.20
4362,0.00
4363,8181861.14
4364,0.00
4365,424926.86
4366,911762.86
4367,0.00
4368,503622.49
4369,0.00
4370,1137707.42
4371,3413230.65
4372,0.00
4373,0.00
4374,0.00
4375,0.00
4376,103294848.10
4377,0.00
4378,0.00
4379,0.00
4380,3864935.71
4381,30004422.32
4382,0.00
4383,0.00
4384,0.00
4385,0.00
4386,0.00
4387,0.00
4388,0.00
4389,0.00
4390,0.00
4391,0.00
4392,8312516.54
4393,0.00
4394,118311660.39
4395,0.00
4396,0.00
4397,8694571.78
4398,0.00
4399,0.00
4400,0.00
4401,0.00
4402,0.00
4403,0.00
4404,18729547.04
4405,0.00
4406,22888952.08
4407,0.00
4408,2927919.75
4409,43338933.35
4410,7166535.64
4411,0.00
4412,3606145.35
4413,2358983.24
4414,0.00
4415,37035913.14
4416,0.00
4417,0.00
4418,0.00
4419,0.00
4420,0.00
4421,6687248.04
4422,0.00
4423,0.00
4424,966419.84
4425,0.00
4426,3729532.23
4427,1524563.18
4428,2809639.18
4429,7304985.49
4430,0.00
4431,0.00
4432,0.00
4433,0.00
4434,0.00
4435,6314962.67
4436,3340283.91
4437,10365051.58
4438,32521374.78
4439,0.00
4440,0.00
4441,0.00
4442,6318839.78
4443,0.00
4444,0.00
4445,0.00
4446,0.00
4447,2250127.67
4448,0.00
4449,0.00
4450,435041.74
4451,8178062.56
4452,10124850.75
4453,0.00
4454,6321607.30
4455,0.00
4456,0.00
4457,0.00
4458,10079603.33
4459,0.00
4460,24581062.97
4461,0.00
4462,0.00
4463,0.00
4464,2867035.89
4465,71224286.14
4466,0.00
4467,665323.08
4468,15471596.03
4469,0.00
4470,2285288.41
4471,0.00
4472,0.00
4473,0.00
4474,0.00
4475,4723851.65
4476,0.00
4477,0.00
4478,0.00
4479,0.00
4480,0.00
4481,1461814.91
4482,0.00
4483,0.00
4484,0.00
4485,0.00
4486,394230.33
4487,17318652.73
4488,25135831.45
4489,67284663.56
4490,3832475.66
4491,0.00
4492,0.00
4493,0.00
4494,0.00
4495,8699425.67
4496,0.00
4497,0.00
4498,0.00
4499,12822842.32
4500,0.00
4501,556065.33
4502,0.00
4503,4627796.35
4504,0.00
4505,0.00
4506,0.00
4507,0.00
4508,0.00
4509,0.00
4510,0.00
4511,747852.85
4512,0.00
4513,139139671.05
4514,2052180.30
4515,12186421.73
4516,0.00
4517,0.00
4518,0.00
4519,5969780.73
4520,18663881.13
4521,0.00
4522,1705586.94
4523,14962095.08
4524,1481429.89
4525,17021126.90
4526,803867.53
4527,0.00
4528,0.00
4529,73399794.04
4530,0.00
4531,0.00
4532,0.00
4533,0.00
4534,0.00
4535,0.00
4536,1901907.82
4537,0.00
4538,10066150.18
4539,0.00
4540,0.00
4541,0.00
4542,0.00
4543,8051632.86
4544,3972627.66
4545,0.00
4546,0.00
4547,3589707.65
4548,0.00
4549,0.00
4550,10386408.82
4551,0.00
4552,0.00
4553,0.00
4554,2760593.38
4555,0.00
4556,0.00
4557,0.00
4558,0.00
4559,0.00
4560,9243760.87
4561,6308396.79
4562,0.00
4563,0.00
4564,0.00
4565,0.00
4566,0.00
4567,0.00
4568,0.00
4569,0.00
4570,4494129.26
4571,16988344.48
4572,0.00
4573,0.00
4574,0.00
4575,0.00
4576,0.00
4577,1252470.09
4578,0.00
4579,0.00
4580,0.00
4581,3693512.06
4582,0.00
4583,35242687.85
4584,0.00
4585,0.00
4586,2342313.13
4587,0.00
4588,0.00
4589,0.00
4590,0.00
4591,0.00
4592,0.00
4593,0.00
4594,1924284.74
4595,5741324.50
4596,1458740.21
4597,0.00
4598,0.00
4599,0.00
4600,0.00
4601,0.00
4602,1326164.72
4603,0.00
4604,0.00
4605,0.00
4606,0.00
4607,0.00
4608,0.00
4609,0.00
4610,0.00
4611,975765.70
4612,0.00
4613,0.00
4614,16176776.11
4615,0.00
4616,0.00
4617,17708102.51
4618,7098191.29
4619,1639976.83
4620,0.00
4621,2055934.90
4622,0.00
4623,0.00
4624,3347569.26
4625,0.00
4626,0.00
4627,0.00
4628,51637925.37
4629,6855830.71
4630,4247301.95
4631,0.00
4632,7116525.27
4633,0.00
4634,19450703.46
4635,37366311.33
4636,0.00
4637,13032832.56
4638,0.00
4639,0.00
4640,4080167.26
4641,0.00
4642,0.00
4643,1295923.51
4644,0.00
4645,28570336.15
4646,172130447.45
4647,0.00
4648,5383702.97
4649,1730854.74
4650,0.00
4651,0.00
4652,0.00
4653,0.00
4654,23662750.58
4655,0.00
4656,0.00
4657,0.00
4658,0.00
4659,0.00
4660,0.00
4661,0.00
4662,42370773.50
4663,1287067.92
4664,0.00
4665,7033692.38
4666,0.00
4667,5749344.68
4668,0.00
4669,1039295.76
4670,0.00
4671,0.00
4672,4614320.19
4673,1322771.34
4674,14071337.68
4675,0.00
4676,0.00
4677,2900809.04
4678,5390927.59
4679,0.00
4680,23299829.72
4681,0.00
4682,0.00
4683,46660819.17
4684,0.00
4685,1886314.58
4686,0.00
4687,0.00
4688,55946870.44
4689,25595763.59
4690,0.00
4691,0.00
4692,742365.25
4693,0.00
4694,0.00
4695,0.00
4696,0.00
4697,0.00
4698,3795567.07
4699,0.00
4700,0.00
4701,0.00
4702,0.00
4703,8552332.44
4704,0.00
4705,198269927.96
4706,0.00
4707,0.00
4708,8195611.60
4709,6197790.58
4710,0.00
4711,1959399.76
4712,2225569.62
4713,0.00
4714,0.00
4715,10424102.57
4716,0.00
4717,0.00
4718,0.00
4719,0.00
4720,0.00
4721,0.00
4722,0.00
4723,0.00
4724,0.00
4725,1262989.83
4726,0.00
4727,0.00
4728,3452270.44
4729,0.00
4730,725826.51
4731,2680216.00
4732,0.00
4733,25943343.31
4734,0.00
4735,0.00
4736,38220064.91
4737,0.00
4738,9578021.68
4739,1503794.33
4740,6979026.44
4741,0.00
4742,0.00
4743,0.00
4744,1618506.73
4745,0.00
4746,0.00
4747,6135840.10
4748,6604162.89
4749,55505450.44
4750,25332508.68
4751,0.00
4752,0.00
4753,5391570.65
4754,0.00
4755,409096.82
4756,0.00
4757,0.00
4758,0.00
4759,0.00
4760,0.00
4761,0.00
4762,5673735.45
4763,0.00
4764,0.00
4765,0.00
4766,30066452.35
4767,1776915.89
4768,0.00
4769,0.00
4770,5091932.76
4771,17021832.98
4772,0.00
4773,0.00
4774,0.00
4775,0.00
4776,0.00
4777,0.00
4778,0.00
4779,3029511.88
4780,1652698.09
4781,0.00
4782,75279520.91
4783,0.00
4784,6155015.49
4785,0.00
4786,0.00
4787,0.00
4788,0.00
4789,3750389.51
4790,240999.68
4791,0.00
4792,79562273.93
4793,0.00
4794,2724169.49
4795,0.00
4796,6061170.00
4797,0.00
4798,0.00
4799,24687907.22
4800,0.00
4801,889826.51
4802,0.00
4803,0.00
4804,0.00
4805,5059430.61
4806,0.00
4807,0.00
4808,0.00
4809,18499450.09
4810,15075378.73
4811,0.00
4812,1773278.14
4813,0.00
4814,31453168.63
4815,0.00
4816,0.00
4817,0.00
4818,19483074.51
4819,0.00
4820,4085575.26
4821,0.00
4822,10138174.92
4823,13790132.34
4824,5736356.97
4825,0.00
4826,4483538.11
4827,0.00
4828,0.00
4829,0.00
4830,6166035.05
4831,0.00
4832,10766210.67
4833,227808116.88
4834,22712883.07
4835,0.00
4836,9010480.81
4837,0.00
4838,3437081.86
4839,0.00
4840,0.00
4841,0.00
4842,0.00
4843,38439254.95
4844,1115123.47
4845,0.00
4846,32768422.64
4847,9639321.49
4848,0.00
4849,0.00
4850,0.00
4851,578480.41
4852,1892795.48
4853,0.00
4854,0.00
4855,3349818.55
4856,0.00
4857,0.00
4858,0.00
4859,0.00
4860,0.00
4861,0.00
4862,0.00
4863,0.00
4864,0.00
4865,0.00
4866,0.00
4867,0.00
4868,0.00
4869,0.00
4870,0.00
4871,12650485.10
4872,600571.99
4873,9490213.59
4874,0.00
4875,6814915.03
4876,0.00
4877,1154125.52
4878,0.00
4879,0.00
4880,0.00
4881,0.00
4882,0.00
4883,0.00
4884,0.00
4885,13920562.08
4886,0.00
4887,0.00
4888,0.00
4889,73300274.21
4890,10461741.25
4891,25764006.34
4892,0.00
4893,3093769.04
4894,0.00
4895,8854019.03
4896,46616348.88
4897,0.00
4898,0.00
4899,15614222.60
4900,16514305.80
4901,0.00
4902,9793159.40
4903,5355865.25
4904,0.00
4905,0.00
4906,24160390.87
4907,23119456.54
4908,0.00
4909,0.00
4910,0.00
4911,0.00
4912,27854793.02
4913,0.00
4914,0.00
4915,0.00
4916,0.00
4917,0.00
4918,0.00
4919,0.00
4920,0.00
4921,0.00
4922,0.00
4923,994868.68
4924,0.00
4925,2476165.17
4926,56647.34
4927,3307352.95
4928,177885007.68
4929,0.00
4930,0.00
4931,0.00
4932,0.00
4933,0.00
4934,0.00
4935,0.00
4936,0.00
4937,0.00
4938,3966654.04
4939,1384956.94
4940,0.00
4941,0.00
4942,0.00
4943,0.00
4944,0.00
4945,4946866.89
4946,72991654.60
4947,4907550.87
4948,0.00
4949,0.00
4950,0.00
4951,0.00
4952,0.00
4953,0.00
4954,7250071.11
4955,0.00
4956,0.00
4957,0.00
4958,0.00
4959,0.00
4960,2479396.53
4961,10632892.79
4962,97646.87
4963,0.00
4964,0.00
4965,0.00
4966,514863.36
4967,0.00
4968,0.00
4969,0.00
4970,0.00
4971,0.00
4972,0.00
4973,0.00
4974,1390413.56
4975,49941870.57
4976,0.00
4977,4925737.83
4978,8703709.57
4979,1019120.82
4980,0.00
4981,15908503.80
4982,0.00
4983,0.00
4984,0.00
4985,25863535.27
4986,22190952.19
4987,0.00
4988,0.00
4989,0.00
4990,3085129.61
4991,0.00
4992,0.00
4993,0.00
4994,0.00
4995,0.00
4996,3156000.18
4997,0.00
4998,0.00
4999,0.00
5000,11001080.83
5001,0.00
5002,0.00
5003,0.00
5004,2390121.52
5005,0.00
5006,0.00
5007,0.00
5008,0.00
5009,0.00
5010,0.00
5011,0.00
5012,62517821.60
5013,0.00
5014,0.00
5015,0.00
5016,0.00
5017,0.00
5018,0.00
5019,2626596.32
5020,0.00
5021,7760626.80
5022,818643.01
5023,0.00
5024,2350711.54
5025,23991629.68
5026,0.00
5027,2432192.87
5028,0.00
5029,2062445.69
5030,0.00
5031,5307168.75
5032,0.00
5033,0.00
5034,36763025.96
5035,2599672.96
5036,0.00
5037,9713116.22
5038,0.00
5039,3529026.68
5040,38493210.18
5041,839047.74
5042,0.00
5043,0.00
5044,0.00
5045,0.00
5046,0.00
5047,0.00
5048,0.00
5049,0.00
5050,0.00
5051,0.00
5052,13869078.21
5053,16089599.19
5054,43789786.52
5055,210775343.65
5056,0.00
5057,0.00
5058,0.00
5059,3176916.55
5060,0.00
5061,10016985.91
5062,0.00
5063,2881789.49
5064,3584673.22
5065,14847867.92
5066,0.00
5067,0.00
5068,0.00
5069,0.00
5070,2376770.75
5071,0.00
5072,39475913.03
5073,4481388.49
5074,0.00
5075,0.00
5076,0.00
5077,0.00
5078,0.00
5079,0.00
5080,0.00
5081,2606524.75
5082,2544801.06
5083,0.00
5084,3256876.32
5085,1008524.60
5086,0.00
5087,0.00
5088,0.00
5089,0.00
5090,0.00
5091,12928652.24
5092,5637552.57
5093,0.00
5094,0.00
5095,0.00
5096,0.00
5097,1555456.25
5098,25140291.23
5099,0.00
5100,1063580.33
5101,0.00
5102,0.00
5103,0.00
5104,0.00
5105,0.00
5106,4527710.25
5107,7202654.35
5108,0.00
5109,133902.18
5110,18980471.79
5111,10210348.37
5112,64295117.47
5113,0.00
5114,2956413.97
5115,15557646.67
5116,0.00
5117,0.00
5118,0.00
5119,0.00
5120,0.00
5121,0.00
5122,0.00
5123,9149142.48
5124,649209.95
5125,700079.76
5126,74786081.93
5127,0.00
5128,0.00
5129,14633790.45
5130,0.00
5131,0.00
5132,0.00
5133,0.00
5134,0.00
5135,0.00
5136,0.00
5137,0.00
5138,50368146.33
5139,0.00
5140,0.00
5141,2760878.81
5142,0.00
5143,8174101.11
5144,0.00
5145,2049227.39
5146,0.00
5147,0.00
5148,4075522.50
5149,2693827.32
5150,456110.79
5151,0.00
5152,306673.34
5153,76666424.62
5154,0.00
5155,0.00
5156,19315836.42
5157,0.00
5158,36133036.96
5159,541852.92
5160,0.00
5161,8831113.29
5162,1720402.00
5163,0.00
5164,0.00
5165,0.00
5166,0.00
5167,1862852.29
5168,2336652.53
5169,4398123.12
5170,624890.47
5171,0.00
5172,0.00
5173,0.00
5174,0.00
5175,0.00
5176,2332795.21
5177,27103115.63
5178,7436816.94
5179,2844889.47
5180,0.00
5181,0.00
5182,0.00
5183,3337754.59
5184,4691182.40
5185,0.00
5186,2250188.92
5187,0.00
5188,0.00
5189,0.00
5190,0.00
5191,0.00
5192,0.00
5193,1466438.85
5194,0.00
5195,74542313.43
5196,0.00
5197,0.00
5198,3924760.94
5199,0.00
5200,49227374.35
5201,0.00
5202,0.00
5203,0.00
5204,706276.72
5205,855235.49
5206,0.00
5207,0.00
5208,0.00
5209,0.00
5210,1583614.47
5211,6538641.29
5212,0.00
5213,1156940.00
5214,0.00
5215,0.00
5216,0.00
5217,0.00
5218,0.00
5219,0.00
5220,0.00
5221,0.00
5222,0.00
5223,0.00
5224,0.00
5225,0.00
5226,0.00
5227,14742244.09
5228,0.00
5229,0.00
5230,0.00
5231,8685046.73
5232,0.00
5233,0.00
5234,0.00
5235,35974037.15
5236,0.00
5237,6236065.68
5238,0.00
5239,0.00
5240,14086904.68
5241,0.00
5242,0.00
5243,4961890.51
5244,0.00
5245,0.00
5246,18644.73
5247,0.00
5248,0.00
5249,0.00
5250,0.00
5251,0.00
5252,0.00
5253,7851086.45
5254,0.00
5255,23786053.82
5256,0.00
5257,0.00
5258,0.00
5259,3481113.71
5260,0.00
5261,1810150.64
5262,436931.65
5263,0.00
5264,405569.88
5265,0.00
5266,0.00
5267,0.00
5268,0.00
5269,2246141.91
5270,0.00
5271,18074708.24
5272,32725947.50
5273,0.00
5274,0.00
5275,0.00
5276,12405829.27
5277,0.00
5278,0.00
5279,0.00
5280,6603121.84
5281,0.00
5282,0.00
5283,0.00
5284,42012173.16
5285,0.00
5286,2608916.48
5287,0.00
5288,0.00
5289,4487581.04
5290,0.00
5291,0.00
5292,51977608.83
5293,8087311.54
5294,0.00
5295,6443578.62
5296,0.00
5297,0.00
5298,0.00
5299,0.00
5300,0.00
5301,0.00
5302,0.00
5303,0.00
5304,4257695.53
5305,0.00
5306,56994444.20
5307,5097123.98
5308,0.00
5309,10779088.94
5310,7903613.99
5311,0.00
5312,0.00
5313,1937021.49
5314,21460242.26
5315,0.00
5316,32261460.84
5317,1974263.44
5318,0.00
5319,0.00
5320,2012971.24
5321,0.00
5322,0.00
5323,1330322.69
5324,15045809.74
5325,0.00
5326,0.00
5327,675613.29
5328,485416.85
5329,0.00
5330,0.00
5331,0.00
5332,20419000.89
5333,0.00
5334,23627280.88
5335,0.00
5336,3889522.45
5337,0.00
5338,0.00
5339,0.00
5340,0.00
5341,1393693.07
5342,0.00
5343,3010713.89
5344,3348449.24
5345,1297195.95
5346,837953.42
5347,13403380.06
5348,0.00
5349,16504048.21
5350,0.00
5351,0.00
5352,2174339.06
5353,889513.01
5354,1084381.11
5355,0.00
5356,0.00
5357,0.00
5358,0.00
5359,0.00
5360,0.00
5361,9813237.06
5362,0.00
5363,0.00
5364,0.00
5365,2949737.01
5366,0.00
5367,0.00
5368,497682.99
5369,3680625.40
5370,0.00
5371,0.00
5372,0.00
5373,0.00
5374,6215695.25
5375,0.00
5376,0.00
5377,0.00
5378,0.00
5379,0.00
5380,609130.17
5381,0.00
5382,35236899.70
5383,917175.69
5384,0.00
5385,0.00
5386,2055535.05
5387,7053630.12
5388,10423089.58
5389,0.00
5390,0.00
5391,0.00
5392,0.00
5393,0.00
5394,0.00
5395,297475.62
5396,0.00
5397,0.00
5398,0.00
5399,0.00
5400,0.00
5401,0.00
5402,0.00
5403,2004414.41
5404,0.00
5405,0.00
5406,1052553.96
5407,1988633.58
5408,0.00
5409,0.00
5410,0.00
5411,0.00
5412,0.00
5413,0.00
5414,0.00
5415,0.00
5416,0.00
5417,0.00
5418,0.00
5419,28726807.32
5420,10055728.38
5421,1772793.47
5422,3853098.65
5423,0.00
5424,11903381.47
5425,10634045.41
5426,0.00
5427,0.00
5428,67595677.51
5429,0.00
5430,13790289.43
5431,1517037.80
5432,966829.25
5433,1968849.53
5434,0.00
5435,6087743.26
5436,0.00
5437,3693512.30
5438,0.00
5439,0.00
5440,0.00
5441,1481782.69
5442,0.00
5443,0.00
5444,0.00
5445,0.00
5446,21576370.38
5447,0.00
5448,0.00
5449,1684079.54
5450,0.00
5451,0.00
5452,11484634.03
5453,0.00
5454,0.00
5455,0.00
5456,0.00
5457,0.00
5458,0.00
5459,5497256.36
5460,0.00
5461,0.00
5462,0.00
5463,0.00
5464,0.00
5465,1113478.91
5466,0.00
5467,0.00
5468,9235893.71
5469,728450.43
5470,6132182.92
5471,4513278.85
5472,0.00
5473,16035687.47
5474,0.00
5475,3901508.40
5476,0.00
5477,0.00
5478,0.00
5479,0.00
5480,0.00
5481,0.00
5482,1907725.43
5483,4172294.70
5484,0.00
5485,0.00
5486,0.00
5487,0.00
5488,5175484.85
5489,32712049.63
5490,11311486.00
5491,5032174.22
5492,0.00
5493,0.00
5494,8077814.39
5495,702109.39
5496,0.00
5497,0.00
5498,0.00
5499,613911.25
5500,54505034.67
5501,0.00
5502,0.00
5503,0.00
5504,58654560.96
5505,0.00
5506,6416294.15
5507,3943546.82
5508,0.00
5509,3553603.64
5510,0.00
5511,0.00
5512,0.00
5513,0.00
5514,840767.41
5515,2137933.21
5516,385389.15
5517,0.00
5518,0.00
5519,0.00
5520,0.00
5521,0.00
5522,0.00
5523,0.00
5524,0.00
5525,0.00
5526,5472554.67
5527,0.00
5528,0.00
5529,0.00
5530,0.00
5531,0.00
5532,8360620.12
5533,86758465.15
5534,3394939.64
5535,0.00
5536,0.00
5537,0.00
5538,0.00
5539,0.00
5540,12805503.00
5541,14072368.79
5542,0.00
5543,0.00
5544,0.00
5545,0.00
5546,21601144.47
5547,0.00
5548,0.00
5549,41613175.52
5550,0.00
5551,26062882.19
5552,2840973.99
5553,0.00
5554,0.00
5555,0.00
5556,0.00
5557,3884700.90
5558,0.00
5559,4166893.27
5560,0.00
5561,3307537.80
5562,0.00
5563,0.00
5564,0.00
5565,0.00
5566,0.00
5567,4693851.22
5568,21622770.21
5569,4310181.38
5570,4566298.60
5571,0.00
5572,0.00
5573,0.00
5574,0.00
5575,0.00
5576,0.00
5577,3452141.62
5578,21284011.63
5579,0.00
5580,0.00
5581,2916706.63
5582,0.00
5583,0.00
5584,3049708.34
5585,878816.04
